"adm_0_name","adm_0_code","adm_1_name","adm_1_code","adm_2_name","adm_2_code","calendar_start_date","calendar_end_date","dengue_total","UUID","source_cat"
"Nicaragua",180,"Managua",2196,NA,NA,"2003-08-01","2003-08-31",59,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Managua",2196,NA,NA,"2003-09-01","2003-09-30",100,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Managua",2196,NA,NA,"2003-10-01","2003-10-31",221,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Managua",2196,NA,NA,"2003-11-01","2003-11-30",409,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Managua",2196,NA,NA,"2003-12-01","2003-12-31",170,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Managua",2196,NA,NA,"2004-01-01","2004-01-31",40,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Managua",2196,NA,NA,"2004-02-01","2004-02-29",29,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Managua",2196,NA,NA,"2004-03-01","2004-03-31",13,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Managua",2196,NA,NA,"2004-04-01","2004-04-30",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Managua",2196,NA,NA,"2004-05-01","2004-05-31",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Managua",2196,NA,NA,"2004-06-01","2004-06-30",14,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Managua",2196,NA,NA,"2004-07-01","2004-07-31",18,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Managua",2196,NA,NA,"2004-08-01","2004-08-31",8,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Managua",2196,NA,NA,"2004-09-01","2004-09-30",12,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Managua",2196,NA,NA,"2004-10-01","2004-10-31",35,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Managua",2196,NA,NA,"2004-11-01","2004-11-30",26,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Managua",2196,NA,NA,"2004-12-01","2004-12-31",6,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Managua",2196,NA,NA,"2005-01-01","2005-01-31",17,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Managua",2196,NA,NA,"2005-02-01","2005-02-28",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Managua",2196,NA,NA,"2005-03-01","2005-03-31",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Managua",2196,NA,NA,"2005-04-01","2005-04-30",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2000-01-01","2000-01-31",4,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2000-02-01","2000-02-29",6,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2000-03-01","2000-03-31",5,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2000-04-01","2000-04-30",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2000-05-01","2000-05-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2000-06-01","2000-06-30",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2000-07-01","2000-07-31",4,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2000-08-01","2000-08-31",6,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2000-09-01","2000-09-30",12,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2000-10-01","2000-10-31",34,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2000-11-01","2000-11-30",19,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2000-12-01","2000-12-31",24,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2001-01-01","2001-01-31",5,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2001-02-01","2001-02-28",12,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2001-03-01","2001-03-31",4,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2001-04-01","2001-04-30",5,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2001-05-01","2001-05-31",7,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2001-06-01","2001-06-30",6,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2001-07-01","2001-07-31",11,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2001-08-01","2001-08-31",21,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2001-09-01","2001-09-30",50,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2001-10-01","2001-10-31",70,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2001-11-01","2001-11-30",83,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2001-12-01","2001-12-31",34,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2002-01-01","2002-01-31",36,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2002-02-01","2002-02-28",16,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2002-03-01","2002-03-31",7,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2002-04-01","2002-04-30",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2002-05-01","2002-05-31",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2002-06-01","2002-06-30",8,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2002-07-01","2002-07-31",9,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2002-08-01","2002-08-31",5,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2002-09-01","2002-09-30",6,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2002-10-01","2002-10-31",5,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2002-11-01","2002-11-30",7,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2002-12-01","2002-12-31",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2003-01-01","2003-01-31",21,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2003-02-01","2003-02-28",12,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2003-03-01","2003-03-31",5,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2003-04-01","2003-04-30",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2003-05-01","2003-05-31",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2003-06-01","2003-06-30",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2003-07-01","2003-07-31",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2003-08-01","2003-08-31",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2003-09-01","2003-09-30",8,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2003-10-01","2003-10-31",53,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2003-11-01","2003-11-30",64,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2003-12-01","2003-12-31",53,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2004-01-01","2004-01-31",34,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2004-02-01","2004-02-29",16,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2004-03-01","2004-03-31",13,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2004-04-01","2004-04-30",6,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2004-05-01","2004-05-31",8,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2004-06-01","2004-06-30",17,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2004-07-01","2004-07-31",25,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2004-08-01","2004-08-31",36,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2004-09-01","2004-09-30",14,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2004-10-01","2004-10-31",17,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2004-11-01","2004-11-30",16,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2004-12-01","2004-12-31",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2005-01-01","2005-01-31",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2005-02-01","2005-02-28",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2005-03-01","2005-03-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Masaya",2197,NA,NA,"2005-04-01","2005-04-30",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2000-01-01","2000-01-31",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2000-02-01","2000-02-29",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2000-03-01","2000-03-31",5,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2000-04-01","2000-04-30",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2000-05-01","2000-05-31",15,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2000-06-01","2000-06-30",30,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2000-07-01","2000-07-31",60,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2000-08-01","2000-08-31",27,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2000-09-01","2000-09-30",15,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2000-10-01","2000-10-31",7,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2000-11-01","2000-11-30",7,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2000-12-01","2000-12-31",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2001-01-01","2001-01-31",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2001-02-01","2001-02-28",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2001-03-01","2001-03-31",4,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2001-04-01","2001-04-30",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2001-05-01","2001-05-31",12,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2001-06-01","2001-06-30",5,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2001-07-01","2001-07-31",11,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2001-08-01","2001-08-31",11,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2001-09-01","2001-09-30",14,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2001-10-01","2001-10-31",8,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2001-11-01","2001-11-30",6,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2001-12-01","2001-12-31",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2002-01-01","2002-01-31",9,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2002-02-01","2002-02-28",7,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2002-03-01","2002-03-31",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2002-04-01","2002-04-30",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2002-05-01","2002-05-31",4,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2002-06-01","2002-06-30",19,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2002-07-01","2002-07-31",25,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2002-08-01","2002-08-31",11,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2002-09-01","2002-09-30",5,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2002-10-01","2002-10-31",29,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2002-11-01","2002-11-30",41,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2002-12-01","2002-12-31",4,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2003-01-01","2003-01-31",4,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2003-02-01","2003-02-28",7,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2003-03-01","2003-03-31",9,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2003-04-01","2003-04-30",10,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2003-05-01","2003-05-31",8,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2003-06-01","2003-06-30",19,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2003-07-01","2003-07-31",16,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2003-08-01","2003-08-31",46,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2003-09-01","2003-09-30",26,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2003-10-01","2003-10-31",29,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2003-11-01","2003-11-30",24,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2003-12-01","2003-12-31",8,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2004-01-01","2004-01-31",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2004-02-01","2004-02-29",24,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2004-03-01","2004-03-31",4,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2004-04-01","2004-04-30",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2004-05-01","2004-05-31",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2004-06-01","2004-06-30",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2004-07-01","2004-07-31",5,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2004-08-01","2004-08-31",10,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2004-09-01","2004-09-30",15,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2004-10-01","2004-10-31",13,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2004-11-01","2004-11-30",9,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2004-12-01","2004-12-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2005-01-01","2005-01-31",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2005-02-01","2005-02-28",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2005-03-01","2005-03-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Matagalpa",2198,NA,NA,"2005-04-01","2005-04-30",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2000-01-01","2000-01-31",1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2000-02-01","2000-02-29",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2000-03-01","2000-03-31",0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2000-04-01","2000-04-30",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2000-05-01","2000-05-31",9,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2000-06-01","2000-06-30",13,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2000-07-01","2000-07-31",25,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2000-08-01","2000-08-31",9,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2000-09-01","2000-09-30",8,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2000-10-01","2000-10-31",4,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2000-11-01","2000-11-30",6,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2000-12-01","2000-12-31",8,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2001-01-01","2001-01-31",10,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2001-02-01","2001-02-28",13,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2001-03-01","2001-03-31",3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2001-04-01","2001-04-30",7,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2001-05-01","2001-05-31",14,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2001-06-01","2001-06-30",5,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2001-07-01","2001-07-31",6,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2001-08-01","2001-08-31",14,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2001-09-01","2001-09-30",16,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2001-10-01","2001-10-31",8,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2001-11-01","2001-11-30",11,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2001-12-01","2001-12-31",4,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2002-01-01","2002-01-31",19,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2002-02-01","2002-02-28",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2002-03-01","2002-03-31",2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2002-04-01","2002-04-30",5,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2002-05-01","2002-05-31",22,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2002-06-01","2002-06-30",7,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
"Nicaragua",180,"Nueva Segovia",2199,NA,NA,"2002-07-01","2002-07-31",38,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","tycho"
